Word 1	Word 2	pearson_correlation	cosine_similarity
maiale	spada	0.2453284375734796	0.24496133625507355
gomma	maiale	0.30585229138792	0.3054308295249939
maiale	pastello	0.15205006571883384	0.15213453769683838
maiale	penna	0.1562086769972853	0.15556226670742035
maiale	quaderno	0.1653819219368871	0.16412170231342316
maiale	tenda	0.1754258746701275	0.1754685491323471
maiale	vaso	0.22437997284158337	0.22436201572418213
mucca	serpente	0.4163793996471505	0.4128835201263428
mucca	tigre	0.49444098614172843	0.49957749247550964
mucca	topo	0.4198796508053616	0.42094531655311584
mucca	poltrona	0.29400008435689484	0.28804299235343933
letto	mucca	0.19521270011585126	0.19006916880607605
mucca	scopa	0.2678448157443041	0.2651739716529846
mucca	sedia	0.3507440599501633	0.3434205651283264
camicia	mucca	0.34759979477190606	0.3346900939941406
armadio	mucca	0.1249554605508738	0.12285146117210388
mucca	pettine	0.15820540317384912	0.1761157363653183
giacca	mucca	0.31524250945582827	0.304151326417923
mucca	pennello	0.16452831004554672	0.17161202430725098
mucca	spada	0.19784263610784905	0.2008296251296997
gomma	mucca	0.35324455388001813	0.35497957468032837
mucca	pastello	0.18241853410028339	0.1769033670425415
mucca	penna	0.2126069384114395	0.2184726893901825
mucca	quaderno	0.10839760679621396	0.11905641108751297
mucca	tenda	0.3155305325315795	0.30672213435173035
mucca	vaso	0.2249627307964607	0.22354106605052948
serpente	tigre	0.5413029096557497	0.5390900373458862
serpente	topo	0.5095193972741251	0.5090981125831604
poltrona	serpente	0.1936794019446948	0.19365355372428894
letto	serpente	0.1613512326440298	0.16133835911750793
scopa	serpente	0.22048045297671076	0.22048616409301758
sedia	serpente	0.21640993592826116	0.21634186804294586
camicia	serpente	0.23150677072080503	0.23100872337818146
armadio	serpente	0.2022817065274525	0.20228968560695648
pettine	serpente	0.2992105008171884	0.29444020986557007
giacca	serpente	0.19239427379870247	0.19211862981319427
pennello	serpente	0.24885124525723215	0.2481076866388321
serpente	spada	0.3594286705200811	0.35910776257514954
gomma	serpente	0.30164039038129337	0.3013512194156647
pastello	serpente	0.25890086294576886	0.25882700085639954
penna	serpente	0.25044404585240904	0.24981816112995148
quaderno	serpente	0.26728438240391744	0.26587173342704773
serpente	tenda	0.2434656683584464	0.24327464401721954
serpente	vaso	0.317715490278634	0.31770870089530945
tigre	topo	0.4360505751758199	0.4373311400413513
poltrona	tigre	0.21626071994205442	0.21289469301700592
letto	tigre	0.14537492333448043	0.14230555295944214
scopa	tigre	0.2738077416823092	0.2723720073699951
sedia	tigre	0.19559043332910242	0.19169533252716064
camicia	tigre	0.31924709614958685	0.3107358515262604
armadio	tigre	0.159078643809708	0.1576904058456421
pettine	tigre	0.2227756144003482	0.23358221352100372
giacca	tigre	0.3013379000409524	0.29402869939804077
pennello	tigre	0.21086403644549234	0.21565468609333038
spada	tigre	0.4062022696157826	0.4076334834098816
gomma	tigre	0.3612847304989814	0.3629665672779083
pastello	tigre	0.17852228569495857	0.17497631907463074
penna	tigre	0.31573014148763634	0.3194354772567749
quaderno	tigre	0.1249199789398794	0.13222700357437134
tenda	tigre	0.312953067596635	0.30725109577178955
tigre	vaso	0.16269006397015728	0.16231177747249603
poltrona	topo	0.21813845776370333	0.21684934198856354
letto	topo	0.2332904229236533	0.23198460042476654
scopa	topo	0.2079668988980574	0.207652285695076
sedia	topo	0.21796068244412162	0.2163805514574051
camicia	topo	0.24764078108497553	0.24404464662075043
armadio	topo	0.2639991749894181	0.2634733319282532
pettine	topo	0.22458758624415467	0.22748181223869324
giacca	topo	0.23100404782509523	0.2279999852180481
pennello	topo	0.2716163282192145	0.2733688950538635
spada	topo	0.14936459854044323	0.1505475491285324
