Word 1	Word 2	pearson_correlation	cosine_similarity
elefante	gomma	0.49820969785080704	0.5909289717674255
elefante	pastello	0.46933099250863075	0.5506839156150818
elefante	penna	0.4509348903244469	0.558803379535675
elefante	quaderno	0.2696494684362998	0.3845804035663605
elefante	tenda	0.5591010620920694	0.639804482460022
elefante	vaso	0.5749504105291044	0.6493390798568726
gatto	leone	0.7105249918840204	0.7738698124885559
gatto	maiale	0.6222445849522935	0.7021589279174805
gatto	mucca	0.5246773306794557	0.6069649457931519
gatto	serpente	0.772516380754058	0.8268049955368042
gatto	tigre	0.6572448740240507	0.7404197454452515
gatto	topo	0.8331463666203796	0.8714898824691772
gatto	poltrona	0.504056526766987	0.5988364815711975
gatto	letto	0.5196066818110153	0.5927025079727173
gatto	scopa	0.570615318749372	0.6675584316253662
gatto	sedia	0.5797606193867997	0.664972186088562
camicia	gatto	0.5210959787937579	0.6224574446678162
armadio	gatto	0.5368388578645346	0.6388270258903503
gatto	pettine	0.30083738693423534	0.4081704318523407
gatto	giacca	0.5148727068516136	0.6183696985244751
gatto	pennello	0.3747848458125343	0.5043230652809143
gatto	spada	0.4050283862435749	0.5272889137268066
gatto	gomma	0.4687545208463168	0.5705488920211792
gatto	pastello	0.3962470115668642	0.49310189485549927
gatto	penna	0.35293180742820424	0.485516220331192
gatto	quaderno	0.2352851405480483	0.3607669472694397
gatto	tenda	0.48370116457248286	0.5820337533950806
gatto	vaso	0.5999981151873939	0.6714186668395996
leone	maiale	0.6851988168879587	0.7468950748443604
leone	mucca	0.4774750610024417	0.5630701780319214
leone	serpente	0.7454678465043689	0.800395131111145
leone	tigre	0.7727877451803401	0.8222357630729675
leone	topo	0.6356312979697718	0.7124983072280884
leone	poltrona	0.5227148388579522	0.6076051592826843
leone	letto	0.48538714315818365	0.5605965256690979
leone	scopa	0.5189125929945361	0.6184616684913635
leone	sedia	0.4937948063242956	0.5893518328666687
camicia	leone	0.5617476433450778	0.6473070979118347
armadio	leone	0.4365958074067277	0.5505891442298889
leone	pettine	0.3253630008305229	0.4214218258857727
giacca	leone	0.5208043382723958	0.6150150895118713
leone	pennello	0.3475687678699735	0.4719228148460388
leone	spada	0.5079124881869763	0.600973904132843
gomma	leone	0.3793672909580545	0.49010971188545227
leone	pastello	0.42796873418624126	0.5135159492492676
leone	penna	0.33808038313859257	0.46284613013267517
leone	quaderno	0.10393025757522216	0.24095197021961212
leone	tenda	0.5333901002226489	0.6159054040908813
leone	vaso	0.44875906932311516	0.5429531335830688
maiale	mucca	0.575139581572553	0.6425590515136719
maiale	serpente	0.6240929726378023	0.7026140093803406
maiale	tigre	0.6241884585877097	0.7036442160606384
maiale	topo	0.6376905564297876	0.7114768624305725
maiale	poltrona	0.43808572262807105	0.5355386137962341
letto	maiale	0.3978989179512763	0.48497724533081055
maiale	scopa	0.5589606441685212	0.647253155708313
maiale	sedia	0.5000714994735581	0.59172523021698
camicia	maiale	0.5632314270365065	0.645966649055481
armadio	maiale	0.4456104602941005	0.5542881488800049
maiale	pettine	0.3334988316006997	0.4259393513202667
giacca	maiale	0.49924921108541	0.594730794429779
maiale	pennello	0.3566606340684608	0.4756256341934204
maiale	spada	0.4114087943847844	0.519546627998352
gomma	maiale	0.43288585624476744	0.5311450362205505
maiale	pastello	0.3045976096392389	0.4072541296482086
maiale	penna	0.3036613470484524	0.43103349208831787
maiale	quaderno	0.17810937853682926	0.29963818192481995
maiale	tenda	0.4906143627776067	0.5784361958503723
maiale	vaso	0.47495182773945	0.5622308850288391
mucca	serpente	0.5151366519366642	0.5984110236167908
