word_one	word_two	spearman_correlation	cosine_similarity
letto	mucca	0.04814124582518057	0.02598606916576829
mucca	scopa	0.14609548049690052	0.03928126457311232
mucca	sedia	0.13672573176320957	0.044047663675618964
camicia	mucca	0.13893138810260652	0.04648045443116178
armadio	mucca	0.13167931949293354	0.03952127404824968
mucca	pettine	0.09657158924624164	0.02871944132738491
giacca	mucca	0.127305667883369	0.04150445311830164
mucca	pennello	0.11250536332882935	0.026780383305691435
mucca	spada	0.12001662417979878	0.041310375506082075
gomma	mucca	0.15860219874015963	0.053813602457659315
mucca	pastello	0.08369958255659951	0.021282874903713722
mucca	penna	0.1268049686480183	0.03669988271240188
mucca	quaderno	0.10199516486862709	0.023891677366001396
mucca	tenda	0.14183515691118917	0.04764857137990197
mucca	vaso	0.1407757083788073	0.04230381213996326
serpente	tigre	0.17819687264779674	0.05620758302625972
serpente	topo	0.17943463572486096	0.06212731312137132
poltrona	serpente	0.11931376903324649	0.034377402067923835
letto	serpente	0.04463590253611258	0.02618608015693813
scopa	serpente	0.14473468187196936	0.043600985327882036
sedia	serpente	0.131181758427403	0.04501314009996593
camicia	serpente	0.13062728782935631	0.04186947982189704
armadio	serpente	0.14480658622929102	0.05104139458253343
pettine	serpente	0.09783457452938836	0.0282141830630539
giacca	serpente	0.13013118717984165	0.043151626709907354
pennello	serpente	0.10910397853831875	0.02923884981064806
serpente	spada	0.16522127012784976	0.06819116594189001
gomma	serpente	0.15141673218685484	0.05111712869368479
pastello	serpente	0.07549911903557069	0.02284215668646128
penna	serpente	0.13437462658228141	0.04310764797919986
quaderno	serpente	0.10816568655198767	0.035711396529568784
serpente	tenda	0.13859693334489354	0.04163231753761998
serpente	vaso	0.1508251170189215	0.047158022198730665
tigre	topo	0.14990486045430249	0.0496634423683644
poltrona	tigre	0.12636793103697047	0.03722037052332672
letto	tigre	0.048367457906645525	0.025646074891839565
scopa	tigre	0.14545871159398716	0.04240975304930528
sedia	tigre	0.12679267840600367	0.038279124815349785
camicia	tigre	0.12291177071771806	0.036966805923804635
armadio	tigre	0.13128731492689555	0.03884697971033846
pettine	tigre	0.09207212367772927	0.021652855483932143
giacca	tigre	0.12161765504212269	0.03894117877593184
pennello	tigre	0.12106716077559017	0.031277500538921754
spada	tigre	0.13625691067526993	0.05305233096269801
gomma	tigre	0.13750721977600194	0.04034375999043427
pastello	tigre	0.0677650205504743	0.014041862753633061
penna	tigre	0.1245678293396678	0.040184372971630355
quaderno	tigre	0.09119523836480864	0.0216393041170716
tenda	tigre	0.1352970061631563	0.038617571688709273
tigre	vaso	0.12862392808706583	0.03827500169854159
poltrona	topo	0.12544260474909713	0.037479233796217315
letto	topo	0.055884258156939697	0.029547822797735046
scopa	topo	0.14504214287319164	0.04545593550584026
sedia	topo	0.13394554447390267	0.048766502516488064
camicia	topo	0.12605845335360838	0.04033280185105448
